"ID","Bin","TaxonRelativeAbundance","kingdom","phylum","class","order","family","genus","species","Confidence"
"Zotu1858","Bin13",6.83479068800791e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Fusicolla","_Fusicolla_aquaeductuum","0.8042226"
"Zotu5138","Bin13",1.53993612637246e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","","","0.9845573"
"Zotu1781","Bin13",6.46620157418753e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cosmospora","_Cosmospora_stegonsporii","0.8786759"
"Zotu2450","Bin13",4.56114592440537e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cosmospora","_Cosmospora_stegonsporii","0.9983025"
"Zotu492","Bin13",0.000366612691559541,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","","","0.9649640"
"Zotu3757","Bin13",2.05716538896393e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Fusicolla","_unidentified","0.7011870"
"Zotu7132","Bin13",8.27497796312618e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","","","0.9893972"
"Zotu3478","Bin13",2.79881643125671e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Cosmospora","","0.7957308"
"Zotu5550","Bin13",8.50701706926859e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Dialonectria","","0.8104540"
"Zotu1425","Bin13",0.000102853004724903,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Paracremonium","_Paracremonium_inflatum","0.9988382"
"Zotu6083","Bin13",1.13920026602933e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Paracremonium","_Paracremonium_inflatum","0.7861066"
"Zotu3019","Bin13",3.06102675105643e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Paracremonium","","0.7239953"
"Zotu1680","Bin13",7.37518775632615e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Paracremonium","","0.8837032"
"Zotu3255","Bin13",3.30241206113076e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_unidentified","_unidentified","0.8445099"
"Zotu8092","Bin13",5.29649350365076e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9903023"
"Zotu2639","Bin13",5.66378746173879e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_Memnoniella","_Memnoniella_longistipitata","0.8766864"
"Zotu5437","Bin13",1.28988584380069e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.8751634"
"Zotu9211","Bin13",6.69849732149124e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_Sirastachys","","0.7077340"
"Zotu9805","Bin13",4.31657637379664e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_unidentified","_unidentified","0.9982090"
"Zotu3237","Bin13",3.74745794860672e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7278621"
"Zotu1948","Bin13",6.3662238339406e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu2418","Bin13",4.91161483184671e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu3100","Bin13",3.39101006915226e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","0.9999947"
"Zotu1474","Bin13",9.73372414293142e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","0.9999991"
"Zotu4630","Bin13",1.98792560031747e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu2267","Bin13",5.28987357982148e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu4170","Bin13",1.80898435459309e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","0.9999991"
"Zotu3012","Bin13",5.88629721392955e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","0.9999999"
"Zotu920","Bin13",0.000172952647080734,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu661","Bin13",0.000279586816149672,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu2604","Bin13",3.89079148724477e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","0.9999997"
"Zotu1764","Bin13",7.23613809515804e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Branch06","_unidentified","_unidentified","_unidentified","1.0000000"
"Zotu502","Bin13",0.000364824079733324,"Fungi","_Ascomycota","","","","","","0.8027094"
"Zotu1951","Bin13",5.8859319105078e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Paracremonium","_Paracremonium_inflatum","0.9997648"
"Zotu5484","Bin13",1.27480811915283e-05,"Fungi","_Ascomycota","_Eurotiomycetes","","","","","0.7007577"
"Zotu5981","Bin13",1.02246978561301e-05,"Fungi","_Ascomycota","_Geoglossomycetes","_Geoglossales","_Geoglossaceae","_Geoglossum","","0.9156728"
"Zotu1452","Bin13",9.67287623799057e-05,"Fungi","_Ascomycota","_Geoglossomycetes","_Geoglossales","_Geoglossaceae","_Hemileucoglossum","_unidentified","0.9992314"
"Zotu1143","Bin13",0.000123273269606821,"Fungi","","","","","","","1.0000000"
"Zotu11148","Bin13",3.52967584707208e-06,"Fungi","_Ascomycota","","","","","","0.7572148"
"Zotu15999","Bin13",6.78419353250511e-06,"Fungi","","","","","","","1.0000000"
"Zotu3180","Bin13",3.3772091629292e-05,"Fungi","","","","","","","1.0000000"
"Zotu6845","Bin13",9.15286689669073e-06,"Fungi","","","","","","","1.0000000"
"Zotu329","Bin13",0.000585706521186419,"Fungi","","","","","","","1.0000000"
"Zotu921","Bin13",0.000168378755876732,"Fungi","","","","","","","1.0000000"
"Zotu2833","Bin13",3.3076078874477e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.7494493"
"Zotu1450","Bin13",9.20867200426461e-05,"Fungi","","","","","","","1.0000000"
"Zotu3745","Bin13",1.93500433621246e-05,"Fungi","","","","","","","1.0000000"
"Zotu6429","Bin13",1.13532187354034e-05,"Fungi","","","","","","","1.0000000"
"Zotu7308","Bin13",9.79534724599111e-06,"Fungi","","","","","","","1.0000000"
"Zotu2238","Bin13",4.74104268269269e-05,"Fungi","","","","","","","1.0000000"
"Zotu10708","Bin13",3.39162796330145e-06,"Fungi","_Ascomycota","_Lecanoromycetes","_Ostropales","_unidentified","_unidentified","_unidentified","0.8523742"
"Zotu13585","Bin13",2.27933090557542e-06,"Fungi","_Ascomycota","_Lecanoromycetes","_Ostropales","","","","0.8261741"
"Zotu601","Bin13",0.000284381691413433,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Ramophialophora","_unidentified","0.9997965"
"Zotu1672","Bin13",8.22148593265217e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Ramophialophora","_unidentified","0.9999037"
"Zotu1069","Bin13",0.000129900422338691,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Ramophialophora","_unidentified","0.9296642"
"Zotu746","Bin13",0.000226663376583469,"Fungi","","","","","","","1.0000000"
"Zotu9291","Bin13",3.56308422961274e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.9999824"
"Zotu2992","Bin13",2.9018205404968e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.7267413"
"Zotu5705","Bin13",1.25972242218079e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.8097583"
"Zotu2226","Bin13",4.33520223570883e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.8779716"
"Zotu884","Bin13",0.000155298105311725,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.9181474"
"Zotu1776","Bin13",6.19260573970816e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7906908"
"Zotu1181","Bin13",0.000113701606352936,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.8434542"
"Zotu11341","Bin13",3.42491875913319e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.8084681"
"Zotu874","Bin13",0.000176030314687876,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.8422654"
"Zotu5010","Bin13",1.53263306296913e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","","","","0.7670430"
"Zotu2372","Bin13",3.8134285096133e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Zopfiella","_unidentified","0.8760938"
"Zotu1398","Bin13",9.7552579152305e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cladorrhinum","_unidentified","0.9996813"
"Zotu652","Bin13",0.000253131628598621,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cladorrhinum","_unidentified","0.9990422"
"Zotu1190","Bin13",0.000114807590809752,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cladorrhinum","_unidentified","0.9999650"
"Zotu981","Bin13",0.000146481647319535,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Chaetomiaceae","_Chaetomium","_unidentified","0.9142547"
"Zotu3606","Bin13",1.7563799998335e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_unidentified","_unidentified","_unidentified","0.7449810"
"Zotu622","Bin13",0.000317219176493888,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Purpureocillium","","0.9999693"
"Zotu99","Bin13",0.00175043681175181,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Purpureocillium","_Purpureocillium_lilacinum","0.9868800"
"Zotu148","Bin13",0.00118179109616095,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Purpureocillium","_Purpureocillium_lilacinum","0.9711835"
"Zotu4190","Bin13",1.86177095796211e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_griseo-ochraceum","0.9999988"
"Zotu2185","Bin13",5.04031436964512e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Hypocreaceae","_Monocillium","_Monocillium_griseo-ochraceum","0.9999986"
"Zotu7084","Bin13",1.05155523963984e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.7298755"
"Zotu842","Bin13",0.000186214699318435,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_unidentified","_unidentified","0.8585059"
"Zotu3025","Bin13",3.13766561917278e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.9138309"
"Zotu5259","Bin13",1.5074447440039e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Glomerellales","_Glomerellaceae","_Colletotrichum","_Colletotrichum_plurivorum","0.9999999"
"Zotu8549","Bin13",8.11421033892527e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Glomerellales","_Glomerellaceae","_Colletotrichum","_Colletotrichum_thailandicum","0.9862984"
"Zotu2854","Bin13",3.43273864704623e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Glomerellales","_Glomerellaceae","_Colletotrichum","_Colletotrichum_gloeosporioides","0.7614626"
"Zotu7450","Bin13",7.53678616004616e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Glomerellales","_Glomerellaceae","_Colletotrichum","_Colletotrichum_fuscum","0.9999791"
"Zotu2503","Bin13",4.55221870460851e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Glomerellales","_Glomerellaceae","_Colletotrichum","_Colletotrichum_verruculosum","0.7367439"
"Zotu2483","Bin13",4.60776142989578e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9996505"
"Zotu5412","Bin13",1.58518599898908e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_Myxospora","_unidentified","0.9898560"
"Zotu5280","Bin13",1.21735983017995e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","_Myrothecium","_Myrothecium_roridum","0.9712876"
"Zotu6233","Bin13",1.07823851920418e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9999964"
"Zotu847","Bin13",0.000249035890294111,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9999999"
"Zotu25","Bin13",0.00477765361287241,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9999997"
"Zotu79","Bin13",0.00194181059284741,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9999996"
"Zotu3578","Bin13",2.44160800162454e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Stachybotryaceae","","","0.9999584"
"Zotu12309","Bin13",4.9469013666482e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_unidentified","_unidentified","_unidentified","0.7676426"
"Zotu1998","Bin13",5.81391782163378e-05,"Fungi","_Ascomycota","_Sordariomycetes","_unidentified","_unidentified","_Pararamichloridium","_Pararamichloridium_caricicola","0.9420574"
"Zotu1230","Bin13",0.000118193903605664,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Cercophora","_unidentified","0.9412659"
"Zotu6844","Bin13",8.0220567826756e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Podospora","_Podospora_didyma","0.9996414"
"Zotu6960","Bin13",8.75905777309575e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","","","0.9973785"
"Zotu3091","Bin13",2.36894376292009e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Lasiosphaeria","_Lasiosphaeria_lanuginosa","0.9997893"
"Zotu1779","Bin13",6.32400328825998e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Lasiosphaeriaceae","_Lasiosphaeria","_Lasiosphaeria_lanuginosa","0.9999285"
"Zotu2552","Bin13",4.42363565713712e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Cordana","","0.9497306"
"Zotu2598","Bin13",3.80745798938607e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Sordariales","_Sordariales_fam_Incertae_sedis","_Cordana","_Cordana_terrestris","1.0000000"
"Zotu2385","Bin13",3.56633376581874e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Xylariales","_Xylariaceae","_Xylaria","_Xylaria_apiculata","0.9986836"
"Zotu1152","Bin13",0.000115588325632464,"Fungi","_Ascomycota","_Sordariomycetes","_Xylariales","_Xylariaceae","_Xylaria","_Xylaria_apiculata","0.9892990"
"Zotu10204","Bin13",4.13378213685403e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Xylariales","_Xylariaceae","_Nemania","_Nemania_diffusa","0.9978356"
"Zotu1615","Bin13",7.1651130443774e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Xylariales","_Xylariaceae","","","0.9993022"
"Zotu4842","Bin13",1.48758675970822e-05,"Fungi","","","","","","","1.0000000"
"Zotu8255","Bin13",5.82020003423922e-06,"Fungi","","","","","","","1.0000000"
"Zotu6425","Bin13",1.62758723487018e-05,"Fungi","","","","","","","1.0000000"
"Zotu4099","Bin13",1.82276182484483e-05,"Fungi","_Chytridiomycota","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.9940687"
"Zotu1703","Bin13",6.28193401401429e-05,"Fungi","_Ascomycota","","","","","","0.7538994"
"Zotu2359","Bin13",4.35729665831532e-05,"Fungi","_Ascomycota","","","","","","0.7334667"
"Zotu6047","Bin13",1.24886094013814e-05,"Fungi","_Ascomycota","","","","","","0.8086818"
"Zotu4588","Bin13",1.49574044730904e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9366962"
"Zotu3155","Bin13",2.82257528162528e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9280905"
"Zotu526","Bin13",0.000331061916951659,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","","0.9999997"
"Zotu4488","Bin13",1.86965683377962e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9550332"
"Zotu1229","Bin13",0.000158467999906346,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9358809"
"Zotu7338","Bin13",1.00377554212997e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.8202662"
"Zotu1762","Bin13",7.68987171585889e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9322837"
"Zotu1019","Bin13",0.000137640000756757,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9991836"
"Zotu4156","Bin13",1.3828447796341e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9983464"
"Zotu1923","Bin13",7.35605814790973e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.7582712"
"Zotu1580","Bin13",7.20061484411117e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9411341"
"Zotu3775","Bin13",1.7664042029627e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9247248"
"Zotu984","Bin13",0.000195552738792645,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","","1.0000000"
"Zotu1471","Bin13",0.000121029425795771,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9620760"
"Zotu2056","Bin13",7.96740417250777e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9688379"
"Zotu2775","Bin13",3.99691663894417e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","","1.0000000"
"Zotu5713","Bin13",8.02015042988429e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9606019"
"Zotu7295","Bin13",6.56532526450947e-06,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9972529"
"Zotu1074","Bin13",0.000143069275257544,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9958003"
"Zotu3436","Bin13",3.08922378323956e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9955968"
"Zotu1838","Bin13",7.24382934300918e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_Trichomeriaceae","_Bradymyces","_unidentified","0.9897395"
"Zotu9123","Bin37",7.34656770882583e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Microcera","_Microcera_rubra","0.9994654"
"Zotu9308","Bin37",7.19125052228575e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Microcera","_Microcera_rubra","0.8963825"
"Zotu5415","Bin37",1.21225374615481e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Microcera","_Microcera_rubra","0.9472515"
"Zotu8969","Bin37",2.80867264406464e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Nectriaceae","_Microcera","_Microcera_rubra","0.8735115"
"Zotu3597","Bin37",2.47452829252736e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_unidentified","_unidentified","0.8774217"
"Zotu5120","Bin37",1.87469644581543e-05,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.8428071"
"Zotu6548","Bin37",8.7227495904966e-06,"Fungi","_Ascomycota","_Sordariomycetes","","","","","0.9033781"
"Zotu8512","Bin37",9.22878611838686e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Cordycipitaceae","_Torrubiella","_Torrubiella_pruinosa","0.8766009"
"Zotu8154","Bin37",6.35958091056887e-06,"Fungi","","","","","","","1.0000000"
"Zotu7750","Bin37",8.04743114675111e-06,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Ophiocordyceps","_Ophiocordyceps_sinensis","0.9999828"
"Zotu1016","Bin37",0.000157479896598782,"Fungi","_Ascomycota","_Sordariomycetes","_Hypocreales","_Ophiocordycipitaceae","_Ophiocordyceps","_Ophiocordyceps_arborescens","0.9956095"
"Zotu2532","Bin37",3.64083146229848e-05,"Fungi","_Ascomycota","_Sordariomycetes","_Microascales","_Microascaceae","","","0.9616862"
"Zotu1056","Bin37",0.00014152969404004,"Fungi","_Ascomycota","_Dothideomycetes","_Capnodiales","_unidentified","_unidentified","_unidentified","0.7992556"
"Zotu3647","Bin37",3.02393666431921e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Capnodiales","_unidentified","_unidentified","_unidentified","0.7107861"
"Zotu4540","Bin37",1.47414079942058e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Capnodiales","_unidentified","_unidentified","_unidentified","0.7725502"
"Zotu1347","Bin37",0.000113456759177608,"Fungi","","","","","","","1.0000000"
"Zotu189","Bin37",0.000872699539116473,"Fungi","_Ascomycota","_Archaeorhizomycetes","_Archaeorhizomycetales","_Archaeorhizomycetaceae","_Archaeorhizomyces","_unidentified","0.9641496"
"Zotu512","Bin37",0.000356965586880348,"Fungi","","","","","","","1.0000000"
"Zotu4335","Bin37",2.19897296778731e-05,"Fungi","_Ascomycota","_Dothideomycetes","_Capnodiales","_Dissoconiaceae","_Ramichloridium","_Ramichloridium_luteum","0.9995826"
"Zotu592","Bin37",0.000291708881731787,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_unidentified","_unidentified","_unidentified","0.7467487"
"Zotu2361","Bin37",4.25191269077667e-05,"Fungi","_Ascomycota","_Eurotiomycetes","_Chaetothyriales","_unidentified","_unidentified","_unidentified","0.7350267"
